"id","name","start time(s)","profile","behavior","maxVel(m/s)","shape","occupantRadius(m)","geometryRadius(m)","height(m)","room","x(m)","y(m)","z(m)","speedInSmoke(m/s)","ACCEL_TIME(s)","MIN_SQUEEZE_FACTOR_CONST","OCCMODEL","PRIORITY_LEVEL","PERSIST_TIME(s)","COLLISION_RESPONSE_TIME(s)","PROP_SPACING(m)","PROP_SOCIAL_DIST(m)","SLOW_FACTOR","BOUNDARY_LAYER(cm)","OBEY_ONEWAY_DOORS","ESCALATOR_PREF","LOCAL_QUEUE_TIME_FACTOR","LOCAL_TRAVEL_TIME_FACTOR","TAIL_TIME_FACTOR","CURR_DOOR_PREF(%)","DIST_TRAVELLED_DOUBLE_DIST(m)","REQUIRES_ASSISTANCE","INIT_ORIENT(°)","ELEVATOR_WAIT_TIME(s)","ATTRACTOR_SUSCEPTIBILITY","ATTRACTOR_SUSCEPTIBILITY_IDLE"
134,"00072",0.000000,"Default","Behavior01",0.582016,"Cylinder",0.219146,0.219146,1.690789,"Floor 9.84252 ft->Room44_1",10.881135,34.063322,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,327.595298,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
135,"00073",0.000000,"Default","Behavior01",0.868782,"Cylinder",0.208121,0.208121,2.009972,"Floor 9.84252 ft->Room27_1",23.559028,44.794021,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,54.586093,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
136,"00074",0.000000,"Default","Behavior01",1.572104,"Cylinder",0.232787,0.232787,2.103186,"Floor 9.84252 ft->Room08_1_1_1",30.064205,47.249746,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,276.611596,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
137,"00075",0.000000,"Default","Behavior01",1.657272,"Cylinder",0.218338,0.218338,2.095794,"Floor 9.84252 ft->Room25_1",22.206413,52.713313,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,300.842758,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
138,"00076",0.000000,"Default","Behavior01",0.484634,"Cylinder",0.215705,0.215705,1.993121,"Floor 9.84252 ft->Room25_1",19.354038,51.676452,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,263.384170,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
139,"00077",0.000000,"Default","Behavior01",0.927022,"Cylinder",0.217588,0.217588,1.924673,"Floor 9.84252 ft->Room08_1_1",28.683602,53.061198,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,249.894929,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
140,"00078",0.000000,"Default","Behavior01",1.212415,"Cylinder",0.205497,0.205497,1.720667,"Floor 19.685039 ft->Room02_2",7.063539,0.952860,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,96.417525,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
141,"00079",0.000000,"Default","Behavior01",1.470960,"Cylinder",0.220015,0.220015,2.123444,"Floor 19.685039 ft->Room02_2",9.268629,36.922519,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,334.752106,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
142,"00080",0.000000,"Default","Behavior01",0.838212,"Cylinder",0.229953,0.229953,1.883232,"Floor 19.685039 ft->Room02_2",15.503518,47.317359,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,185.210347,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
143,"00081",0.000000,"Default","Behavior01",1.388785,"Cylinder",0.207597,0.207597,1.676602,"Floor 19.685039 ft->Room02_2",12.700073,24.074446,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,288.630134,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
144,"00082",0.000000,"Default","Behavior01",0.848405,"Cylinder",0.224399,0.224399,1.962273,"Floor 19.685039 ft->Room02_2",17.549338,50.891831,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,337.310313,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
145,"00083",0.000000,"Default","Behavior01",1.444018,"Cylinder",0.212068,0.212068,1.827419,"Floor 19.685039 ft->Room02_2",12.916901,40.642785,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,30.371536,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
146,"00084",0.000000,"Default","Behavior01",0.922978,"Cylinder",0.205380,0.205380,1.803284,"Floor 19.685039 ft->Room02_2",9.340349,26.205741,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,296.568699,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
147,"00085",0.000000,"Default","Behavior01",1.447781,"Cylinder",0.208238,0.208238,1.761737,"Floor 19.685039 ft->Room02_2",23.656916,59.638690,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,232.698234,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
148,"00086",0.000000,"Default","Behavior01",1.545210,"Cylinder",0.212254,0.212254,1.738171,"Floor 19.685039 ft->Room02_2",16.242311,50.568589,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,98.687279,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
149,"00087",0.000000,"Default","Behavior01",1.019579,"Cylinder",0.215779,0.215779,1.845940,"Floor 19.685039 ft->Room02_2",16.811551,39.221146,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,11.755340,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
150,"00088",0.000000,"Default","Behavior01",1.358589,"Cylinder",0.225903,0.225903,1.786843,"Floor 19.685039 ft->Room02_2",13.410993,16.376124,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,325.228145,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
151,"00089",0.000000,"Default","Behavior01",0.916172,"Cylinder",0.204037,0.204037,1.776200,"Floor 19.685039 ft->Room02_2",16.900159,26.805148,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,30.742528,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
152,"00090",0.000000,"Default","Behavior01",0.969624,"Cylinder",0.205432,0.205432,1.899543,"Floor 19.685039 ft->Room02_2",14.771033,3.862688,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,235.430938,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
153,"00091",0.000000,"Default","Behavior01",0.428155,"Cylinder",0.204049,0.204049,2.073321,"Floor 19.685039 ft->Room02_2",12.687797,25.919524,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,128.345074,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
154,"00092",0.000000,"Default","Behavior01",0.939166,"Cylinder",0.228258,0.228258,1.960913,"Floor 19.685039 ft->Room02_2",13.431447,28.622354,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,80.650239,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
155,"00093",0.000000,"Default","Behavior01",1.641728,"Cylinder",0.214549,0.214549,1.928382,"Floor 19.685039 ft->Room02_2",12.655247,44.124941,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,237.554444,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
156,"00094",0.000000,"Default","Behavior01",0.971029,"Cylinder",0.210506,0.210506,1.865914,"Floor 19.685039 ft->Room02_2",13.534905,38.806175,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,339.056246,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
157,"00095",0.000000,"Default","Behavior01",0.665012,"Cylinder",0.204836,0.204836,1.804942,"Floor 19.685039 ft->Room02_2",19.985259,59.870680,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,233.354752,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
158,"00096",0.000000,"Default","Behavior01",0.890561,"Cylinder",0.220827,0.220827,1.940660,"Floor 19.685039 ft->Room02_2",15.439517,26.961511,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,203.184085,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
159,"00097",0.000000,"Default","Behavior01",1.642887,"Cylinder",0.203895,0.203895,1.767054,"Floor 19.685039 ft->Room02_2",14.836807,46.053561,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,343.437730,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
160,"00098",0.000000,"Default","Behavior01",0.989877,"Cylinder",0.209467,0.209467,1.901877,"Floor 19.685039 ft->Room02_2",16.878062,35.881700,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,29.243475,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
161,"00099",0.000000,"Default","Behavior01",0.504061,"Cylinder",0.205327,0.205327,1.709302,"Floor 19.685039 ft->Room02_2",4.257656,1.540749,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0019",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,59.833550,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
162,"00100",0.000000,"Default","Behavior01",1.575964,"Cylinder",0.228910,0.228910,2.128166,"Floor 19.685039 ft->Room02_2",13.611544,60.271463,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,266.193482,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
163,"00101",0.000000,"Default","Behavior01",0.569398,"Cylinder",0.232042,0.232042,1.800003,"Floor 19.685039 ft->Room02_2",16.492649,53.084898,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0018",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,333.057291,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
164,"00102",0.000000,"Default","Behavior01",0.881594,"Cylinder",0.206578,0.206578,1.948366,"Floor 19.685039 ft->Room02_2",24.206150,34.508177,6.096000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,227.962167,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
165,"00103",0.000000,"Default","Behavior01",1.589462,"Cylinder",0.234693,0.234693,1.741353,"Floor 9.84252 ft->Room02_1",14.700083,26.407722,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,209.200758,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
166,"00104",0.000000,"Default","Behavior01",1.203063,"Cylinder",0.223942,0.223942,2.044944,"Floor 9.84252 ft->Room02_1",18.519922,58.183833,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,120.025043,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
167,"00105",0.000000,"Default","Behavior01",0.891562,"Cylinder",0.222781,0.222781,1.991053,"Floor 9.84252 ft->Room02_1",13.991277,51.896024,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0019",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,216.104207,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
168,"00106",0.000000,"Default","Behavior01",0.829499,"Cylinder",0.217319,0.217319,1.868123,"Floor 9.84252 ft->Room02_1",16.360600,45.039058,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,258.312837,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
169,"00107",0.000000,"Default","Behavior01",1.133997,"Cylinder",0.224829,0.224829,1.809369,"Floor 9.84252 ft->Room02_1",14.824700,59.492284,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0019",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,223.895978,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
170,"00108",0.000000,"Default","Behavior01",1.286923,"Cylinder",0.205879,0.205879,1.845783,"Floor 9.84252 ft->Room02_1",13.025090,48.558068,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0001",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,141.058091,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
171,"00109",0.000000,"Default","Behavior01",1.628909,"Cylinder",0.205669,0.205669,1.948145,"Floor 9.84252 ft->Room02_1",4.473624,26.851619,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,231.476122,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
172,"00110",0.000000,"Default","Behavior01",1.558195,"Cylinder",0.210139,0.210139,1.791905,"Floor 9.84252 ft->Room02_1",8.256322,26.901950,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,9.509159,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
173,"00111",0.000000,"Default","Behavior01",0.551589,"Cylinder",0.215647,0.215647,1.734181,"Floor 9.84252 ft->Room02_1",14.391819,54.701754,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CWom0019",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,167.372502,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
174,"00112",0.000000,"Default","Behavior01",1.622564,"Cylinder",0.207006,0.207006,1.903318,"Floor 9.84252 ft->Room02_1",13.042545,42.940777,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BMan0012",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,328.489397,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
175,"00113",0.000000,"Default","Behavior01",1.662390,"Cylinder",0.231963,0.231963,1.683340,"Floor 9.84252 ft->Room44_1",3.392413,34.094173,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0003",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,237.432156,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
176,"00114",0.000000,"Default","Behavior01",0.884462,"Cylinder",0.206799,0.206799,2.107298,"Floor 9.84252 ft->Room44_1",9.869129,32.134217,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,153.977135,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
177,"00115",0.000000,"Default","Behavior01",1.492276,"Cylinder",0.212490,0.212490,1.850610,"Floor 9.84252 ft->Room44_1",1.654040,31.618698,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"CMan0002",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,133.366342,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
178,"00116",0.000000,"Default","Behavior01",1.262252,"Cylinder",0.209598,0.209598,1.676809,"Floor 9.84252 ft->Room44_1",10.299025,29.367058,3.048000,"SpeedInSmokeSim [mode=FRIDOLF, customFuncVisThreshold=3.0 m, customFuncVisType=AS_GIVEN, customFuncVis=inferno.data2.value.PiecewiseFunction1d@d4621e01]",1.100000,0.700000,"BWom0011",0,1.000000,1.500000,0.080000,,0.100000,15.000001,1,"STAND_ANYWHERE",1.000000,1.000000,1.000000,35.000000,35.000000,0,37.785009,0.000000,"Default=0.0, values={}","Default=0.0, values={}"
